UIPL_ID,DESCRIPTION,MFR_NAME,MFR_P/N,MFR_NAME_1,MFR_P/N,Vendor_NAME_1,Vendor_P/N,Mfr/Vendor_Remarks,ADDITIONAL_MFR_VEND_AND_P/N,NOUN,MODIFIER,ATTRIBUTE_NAME_1,STANDARDIZED_VALUE_1,ATTRIBUTE_NAME_2,STANDARDIZED_VALUE_2,ATTRIBUTE_NAME_3,STANDARDIZED_VALUE_3,ATTRIBUTE_NAME_4,STANDARDIZED_VALUE_4,ATTRIBUTE_NAME_5,STANDARDIZED_VALUE_5,ATTRIBUTE_NAME_6,STANDARDIZED_VALUE_6,ATTRIBUTE_NAME_7,STANDARDIZED_VALUE_7,ATTRIBUTE_NAME_8,STANDARDIZED_VALUE_8,ATTRIBUTE_NAME_9,STANDARDIZED_VALUE_9,ATTRIBUTE_NAME_10,STANDARDIZED_VALUE_10,ATTRIBUTE_NAME_11,STANDARDIZED_VALUE_11,ATTRIBUTE_NAME_12,STANDARDIZED_VALUE_12,ATTRIBUTE_NAME_13,STANDARDIZED_VALUE_13,ATTRIBUTE_NAME_14,STANDARDIZED_VALUE_14,ATTRIBUTE_NAME_15,STANDARDIZED_VALUE_15,ATTRIBUTE_NAME_16,STANDARDIZED_VALUE_16,ATTRIBUTE_NAME_17,STANDARDIZED_VALUE_17,ATTRIBUTE_NAME_18,STANDARDIZED_VALUE_18,ATTRIBUTE_NAME_19,STANDARDIZED_VALUE_19,ATTRIBUTE_NAME_20,STANDARDIZED_VALUE_20,UNUSED_TEXT,REPLACED_TEXT,STATUS (CLEANSED/HOLD/ENRICHED),COMMENTS
000000000001391139_1,VALVE  BALL SS316 1-1/4 APOLLO 76-106-01 SCR 1500PSIG WOG RPTFE SEATS AND|STUFFING BOX RING,APOLLO,76-106-01,APOLLO,76-106-01,MOTION INDUSTRIES,00283404,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/4 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,-,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,4 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FLOW MEDIUM:WATER OIL GAS SEAT MATERIAL:RPTFE,-,-,-,-,-,-,-,-,-,-,-,1500 PSIG,ENRICHED,-
000000000027111009_1,VALVE  BALL SS 316 1-1/4 SCR 150LB V256 METSO PAPER 511496 POWELL 266FT|REINFORCED PTFE SEATS W/LOCKING DEVICE|APOLLO 76-106-27 OR EQUAL|*METSO PAPER 511496|METSO PAPER 511496 POWELL 266FT|REINFORCED PTFE SEATS W/LOCKING DEVICE|APOLLO 76-106-27 OR EQUAL|*METSO PAPER 511496,APOLLO,76-106-10,APOLLO,76-106-10,-,-,-,METSO PAPER 511496|POWELL 266FT,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/4 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,-,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FEATURES:WITH LOCKING DEVICE,-,-,-,-,-,-,-,-,-,-,OR EQUAL,-,ENRICHED,-
000000000027111009_2,VALVE  BALL SS 316 1-1/4 SCR 150LB V256 METSO PAPER 511496 POWELL 266FT|REINFORCED PTFE SEATS W/LOCKING DEVICE|APOLLO 76-106-27 OR EQUAL|*METSO PAPER 511496|METSO PAPER 511496 POWELL 266FT|REINFORCED PTFE SEATS W/LOCKING DEVICE|APOLLO 76-106-27 OR EQUAL|*METSO PAPER 511496,APOLLO,76-106-27,APOLLO,76-106-27,MOTION INDUSTRIES,00786777,-,METSO PAPER 511496|POWELL 266FT,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/4 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LEVER HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,STANDARD,END TO END DISTANCE,4 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FEATURES:WITH LOCKING DEVICE SEAT MATERIAL:REINFORCED PTFE,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001031814_1,VALVE  BALL SS 1-1/4 SCR 800LB W/RD HANDLE AND LOCKING DEVICE|APOLLO 76-106-36,APOLLO,76-106-36,APOLLO,76-106-36,-,-,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/4 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,800 LB,ENRICHED,-
000000000027111277_1,VALVE  BALL S 316 1-1/2 1500LB WOG APOLLO 76-107-01,APOLLO,76-107-01,APOLLO,76-107-01,MOTION INDUSTRIES,00283408,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,-,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,4.34 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FLOW MEDIUM:WATER OIL GAS,-,-,-,-,-,-,-,-,-,-,-,1500 LB,ENRICHED,-
000000000027111011_2,VALVE  BALL SS 316 1-1/2 SCR 150LB V256 *BELOIT 266124-065 METSO 190-511497|APOLLO 76-107-27 WATTS S8000|RPTFE SEATS/SEALS W/LOCKING DEVICE|RPTFE SEATS/SEALS W/LOCKING DEVICE|APOLLO 76-107-27 WATTS S8000|*METSO 213600MT3 METSO 640205090A|*METSO 213600MT3 METSO 640205090A|APOLLO 76-107-27 WATTS ,APOLLO,76-107-10,APOLLO,76-107-10,-,-,-,WATTS S8000|METSO 213600MT3|METSO 640205090A|BELOIT 266124-065|METSO 190-511497,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,-,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FEATURES:WITH LOCKING DEVICE SEAT MATERIAL:RPTFE,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027111011_1,VALVE  BALL SS 316 1-1/2 SCR 150LB V256 *BELOIT 266124-065 METSO 190-511497|APOLLO 76-107-27 WATTS S8000|RPTFE SEATS/SEALS W/LOCKING DEVICE|RPTFE SEATS/SEALS W/LOCKING DEVICE|APOLLO 76-107-27 WATTS S8000|*METSO 213600MT3 METSO 640205090A|*METSO 213600MT3 METSO 640205090A|APOLLO 76-107-27 WATTS ,APOLLO,76-107-27,APOLLO,76-107-27,MOTION INDUSTRIES,00786809,-,WATTS S8000|METSO 213600MT3|METSO 640205090A|BELOIT 266124-065|METSO 190-511497,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LEVER HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,STANDARD,END TO END DISTANCE,4.34 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FEATURES:WITH LOCKING DEVICE,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001024991_1,VALVE  BALL SS 1-1/2 SCR 150LB STEAM 1400LB @ 100%F RPTFE SEATS/SEALS|APOLLO 76-107-39 RD HANDLE,APOLLO,76-107-39,APOLLO,76-107-39,-,-,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,STANDARD,END TO END DISTANCE,4.34 IN,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,SEAT MATERIAL:RPTFE,-,-,-,-,-,-,-,-,-,-,100% F,1400 LB,ENRICHED,-
000000000027111278_3,VALVE  BALL SS 316 2IN 150LB WOG W/LATCH-LOCK HANDLE|METSO PAPER 33-3600MLB APOLLO 76-108-01|*JAMESBURY 33-3600MLB,APOLLO,76-108-01,APOLLO,76-108-01,MOTION INDUSTRIES,00283412,-,METSO PAPER 33-3600MLB|AMESBURY 33-3600MLB,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,5.43 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FEATURES:WITH LATCH LOCK FLOW MEDIUM:WATER OIL GAS,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001480935_1,VALVE  BALL SS 316 2IN APOLLO 76-108-01 SCR 1500LB CWP 150 LB SWP W/LOCKING|HANDLE,APOLLO,76-108-01 2IN,APOLLO,76-108-01,MOTION INDUSTRIES,00283412,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LOCKING HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,5.43 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,1500 LB,ENRICHED,-
000000000027111012_2,VALVE  BALL SS 316 2IN SCR 150LB V256 REINFORCED PTFE SEATS W/LOCKING DEVICE|APOLLO 76-108-27 OR EQUAL|METSO PAPER 230-511498/ND10052|*JAMESBURY 230-511498,APOLLO,76-108-27,APOLLO,76-108-27,MOTION INDUSTRIES,00786863,-,METSO PAPER 230-511498/ND10052|JAMESBURY 230-511498,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,-,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,STANDARD,END TO END DISTANCE,5.43 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,FEATURES:WITH LOCKING DEVICE SEAT MATERIAL:REINFORCED PTFE,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000040322019_1,VALVE  BALL SS 316 2IN 150LB PTFE SEAT LVR HDL|APOLLO 76-108-35,APOLLO,76-108-35,APOLLO,76-108-35,-,-,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LEVER HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,SEAT MATERIAL:PTFE,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001024969_1,VALVE  BALL SS 2IN SCR 150LB RPTFE SEAT RD HANDLE|APOLLO 76-108-39,APOLLO,76-108-39,APOLLO,76-108-39,-,-,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,SEAT MATERIAL:RPTFE,-,-,-,-,-,-,-,-,-,-,RD,-,ENRICHED,-
000000000001406282_1,VALVE  BALL SS 316 2-1/2 150LB W/LATCH-LOCK HNDL APOLLO 76-109-01|*METSO 266124-082,APOLLO,76-109-01,APOLLO,76-109-01,MOTION INDUSTRIES,00786527,-,METSO 266124-082,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,2-1/2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,-,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LOCKING HANDLE,DESIGN PRESSURE RANGE,150 PSIG SATURATED STEAM 1500 PSIG COLD NON-SHOCK,PORT TYPE,STANDARD,END TO END DISTANCE,6.75 IN,CONFIGURATION,2-WAY,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000027111323_1,VALVE  BALL SS 1/2 2000LB CWP PTFE SEAT 2 PC BODY W/LOCKING|HANDLE APOLLO 76AR32764|*SUPERSEDES 76-143-19,APOLLO,76-143-19,APOLLO,76-143-19,-,-,-,SUPERSEDES 76-143-19,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1/2 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,2000 LB,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LOCKING HANDLE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,SEAT MATERIAL:PTFE,-,-,-,-,-,-,-,-,-,-,CWP,-,ENRICHED,-
000000000027111326_1,VALVE  BALL SS 1-1/4 2000LB HANDLE APOLLO 76-146-19|CWP PTFE SEAT 2 PC BODY W/LOCKING,APOLLO,76-146-19,APOLLO,76-146-19,-,-,-,-,VALVE,BALL,TYPE,2-PIECE,NOMINAL SIZE,1-1/4 IN,END CONNECTION,FEMALE NPT THREAD,PRESSURE CLASS/RATING,2000 LB,BODY MATERIAL,A351-CF8M STAINLESS STEEL,TRIM MATERIAL,A276-316 STAINLESS STEEL GLAND NUT/RPTFE STEM BEARING/MPTFE STEM PACKING,ACTUATION TYPE,LOCKING HANDLE,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,PTFE,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,MSS SP-110 COMPLIANT/NACE MR0175 (2000) & MR0103 (2012)/CSA/CAN 3.16-M88 (2009)/NSF/ANSI 61 (2010)/NSF-372,ADDITIONAL FEATURES,SEAT MATERIAL:PTFE,-,-,-,-,-,-,-,-,-,-,-,-,ENRICHED,-
000000000001483707_1,VALVE  HYD CHECK STL P-H 0286333 1IN ID X 2IN OD X 4-3/8 LG,PARKER-HANNIFIN,286333,PARKER-HANNIFIN,286333,-,-,-,-,VALVE,CHECK,TYPE,-,NOMINAL SIZE,-,END CONNECTION,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,-,PORT TYPE,-,END TO END DISTANCE,4-3/8 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,INNER DIAMETER:1 IN OUTER DIAMETER:2 IN APPLICATION:HYDRAULIC,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLEANSED,-
000000000001168029_1,VALVE  CHECK 316SS P-H 4F-C4L1SS 1-5000 PSI,PARKER-HANNIFIN,4F-C4L1SS,PARKER-HANNIFIN,4F-C4L-1-SS,-,-,-,-,VALVE,CHECK,TYPE,POPPET,NOMINAL SIZE,1/4 X 1/4 IN,END CONNECTION,NPT F X NPT F,PRESSURE CLASS/RATING,-,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,6000 PSI,PORT TYPE,-,END TO END DISTANCE,2.4 IN/61 MM,CONFIGURATION,-,SOFTGOODS,FLUOROCARBON RUBBER,TEMPERATURE RATING,-30 TO 275 DEG F,CERTIFICATION/STANDARD,ASTM A 276 TYPE 316,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,1-5000 PSI,ENRICHED,-
000000000027181172_1,VALVE  CHK 5000 PSI MAX P-H 4Z-C4L-10-SS ,PARKER-HANNIFIN,4Z-C4L10SS,PARKER-HANNIFIN,4Z-C4L-10-SS,-,-,-,-,VALVE,CHECK,TYPE,POPPET,NOMINAL SIZE,1/4 X 1/4 IN,END CONNECTION,COMPRESSION X COMPRESSION,PRESSURE CLASS/RATING,-,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,6000 PSI,PORT TYPE,-,END TO END DISTANCE,2.42 IN/61.5 MM,CONFIGURATION,-,SOFTGOODS,FLUOROCARBON RUBBER,TEMPERATURE RATING,-15 TO 400 DEG F,CERTIFICATION/STANDARD,ASTM A 276 TYPE 316,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,MAX  CPI,5000 PSI,ENRICHED,-
000000000027181588_1,VALVE  CHECK 316SS P-H 8FC8L10SS 1/2 IN 5000 PSI,PARKER-HANNIFIN,8FC8L10SS,PARKER-HANNIFIN,8F-C8L-10-SS,-,-,-,-,VALVE,CHECK,TYPE,POPPET,NOMINAL SIZE,1/2 X 1/2 IN,END CONNECTION,NPT F X NPT F,PRESSURE CLASS/RATING,-,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,6000 PSI,PORT TYPE,-,END TO END DISTANCE,3.56 IN/90.4 MM,CONFIGURATION,-,SOFTGOODS,FLUOROCARBON RUBBER,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5000 PSI,ENRICHED,-
000000000027181265_1,VALVE  CHK 316SS 1/2T PARKER 8Z-CBL-1-SS 5000 PSI MAX  1-PSI ACTUATING|HAM-LET H400SS-HL1/2-1,PARKER-HANNIFIN,8Z-CBL-1-SS,PARKER-HANNIFIN,8Z-CBL-1-SS,HAM-LET,H400SS-HL1/21PSI,-,HAM-LET H400SS-HL1/2-1,VALVE,CHECK,TYPE,-,NOMINAL SIZE,1/2 IN,END CONNECTION,-,PRESSURE CLASS/RATING,-,BODY MATERIAL,316 STAINLESS STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,5000 PSI MAX/1 PSI NOMINAL,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,-,-,-,-,-,-,-,-,-,-,-,-,-,T  MAX  ACTUATING,-,CLEANSED,-
000000000001054652_1,VALVE  CHECK 3/4 SCR P-H 9C400S65E 5000 PSI 5 GPM 65 PSI SETTING,PARKER-HANNIFIN,9C400S65E,PARKER-HANNIFIN,9C400S65E,-,-,-,-,VALVE,CHECK,TYPE,-,NOMINAL SIZE,3/4 IN,END CONNECTION,THREADED,PRESSURE CLASS/RATING,-,BODY MATERIAL,-,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,5000 PSI,PORT TYPE,-,END TO END DISTANCE,-,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,FLOW RATE:5 GPM CRACKING PRESSURE:65 PSI,-,-,-,-,-,-,-,-,-,-,-,-,-,-,CLEANSED,-
000000000032020337_1,VALVE  CHECK HYD 1 IN FPT P-H AVF1S28 STL 11LPM MIN 102LPM MAX,PARKER-HANNIFIN,AVF1S28,PARKER-HANNIFIN,AVF-1-S28,-,-,-,-,VALVE,CHECK,TYPE,-,NOMINAL SIZE,1 IN,END CONNECTION,NPT,PRESSURE CLASS/RATING,-,BODY MATERIAL,STEEL,TRIM MATERIAL,-,DESIGN PRESSURE RANGE,5000 PSI,PORT TYPE,-,END TO END DISTANCE,168 MM/6.62 IN,CONFIGURATION,-,SOFTGOODS,-,TEMPERATURE RATING,-27 TO 177 DEG C/-50 TO +350 DEG F,CERTIFICATION/STANDARD,-,ADDITIONAL FEATURES,MINIMUM CLOSING FLOW ADJUSTMENT RANGE:11 LPM MAXIMUM CLOSING FLOW ADJUSTMENT RANGE:102 LPM APPLICATION:HYDRAULIC,-,-,-,-,-,-,-,-,-,-,-,-,-,FPT,ENRICHED,-
